company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
MONOPRIX,91510,Essonne,38.4,responsable de secteur,PARIS,100 à 199 salariés,3,D1509
BONNO MARKET,91510,Essonne,26.9,responsable de secteur,CHEVILLY,0 salarié,3,D1509
ETAGE 2EME,91510,Essonne,37.3,responsable de secteur,PARIS,50 à 99 salariés,3.5,D1509
E.LECLERC,91510,Essonne,47.8,responsable de secteur,LE,0 salarié,3.3,D1509
MONOPRIX,91510,Essonne,39.8,responsable de secteur,PARIS,50 à 99 salariés,3,D1509
CARREFOUR CITY,91510,Essonne,36,responsable de secteur,PARIS,0 salarié,3,D1509
BUSINESS SERVICES,91510,Essonne,36.9,responsable de secteur,PARIS,0 salarié,2.8,D1509
INTERMARCHE EXPRESS,91510,Essonne,35.7,responsable de secteur,PARIS,6 à 9 salariés,3.6,D1509
SUPER U,91510,Essonne,37.1,responsable de secteur,PARIS,20 à 49 salariés,2.7,D1509
OP'TEAM SPIRIT,91510,Essonne,34.4,responsable de secteur,CHARENTON,10 à 19 salariés,2.8,D1509
MONOPRIX,91510,Essonne,34.7 40 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,3.3,D1509
CENTRE LECLERC,91510,Essonne,45.3 49 min en voiture,responsable de secteur,GENNEVILLIERS,0 salarié,2.7,D1509
WOO,91510,Essonne,37.9 44 min en voiture,responsable de secteur,PARIS,0 salarié,2.8,D1509
E.LECLERC,91510,Essonne,41.6 43 min en voiture,responsable de secteur,PANTIN,100 à 199 salariés,2.7,D1509
BLUE HIVE PARIS,91510,Essonne,38.2 44 min en voiture,responsable de secteur,PARIS,0 salarié,3.1,D1509
CENTRE LECLERC,91510,Essonne,46.3,responsable de secteur,CLICHY,200 à 249 salariés,3.3,D1509
AUCHAN,91510,Essonne,28.8,responsable de secteur,VELIZY,500 à 999 salariés,2.7,D1509
AUCHAN SUPERMARCHE,91510,Essonne,33.5,responsable de secteur,PARIS,0 salarié,3,D1509
JT INTERNATIONAL FRANCE,91510,Essonne,35.7,responsable de secteur,BOULOGNE,0 salarié,2.8,D1509
CARREFOUR MARKET,91510,Essonne,40.3,responsable de secteur,PARIS,50 à 99 salariés,3,D1509
LAURGAMA,91510,Essonne,40.2,responsable de secteur,NOISY,50 à 99 salariés,2.7,D1509
AUDREY B.CONSULTING,91510,Essonne,41.3,responsable de secteur,LEVALLOIS,0 salarié,2.8,D1509
PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC,91510,Essonne,38.6,responsable de secteur,PARIS,0 salarié,3.1,D1509
PARETO,91510,Essonne,42.9,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,91510,Essonne,47,responsable de secteur,ARGENTEUIL,20 à 49 salariés,2.7,D1509
INTERMARCHE,91510,Essonne,35.2,responsable de secteur,PARIS,0 salarié,2.7,D1509
HAVAS PARIS,91510,Essonne,39.4,responsable de secteur,PUTEAUX,0 salarié,2.5,D1509
SO.BIO,91510,Essonne,36.4,responsable de secteur,PARIS,0 salarié,3,D1509
ORLY DISTRIBUTION,91510,Essonne,26.3,responsable de secteur,ORLY,0 salarié,2.7,D1509
DIGITALOCAL,91510,Essonne,39.2,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TLC MARKETING FRANCE,91510,Essonne,39.7,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
ACCES PROMO,91510,Essonne,37.9,responsable de secteur,ASP,1 ou 2 salariés,3.1,D1509
DISTRIBUTION CASINO FRANCE,91510,Essonne,38.9,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
MONOPRIX,91510,Essonne,34.8,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
G20,91510,Essonne,40.1,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
SALESFORCE.COM FRANCE,91510,Essonne,36.7,responsable de secteur,PARIS,0 salarié,3.5,D1509
ELSE FRANCE,91510,Essonne,38.5,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,91510,Essonne,41.4,responsable de secteur,PARIS,0 salarié,2.5,D1509
INTERMARCHE,91510,Essonne,41.2,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
INTERMARCHE,91510,Essonne,45.2,responsable de secteur,BEZONS,20 à 49 salariés,2.5,D1509
LIDL,91510,Essonne,34.5,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TESSI,91510,Essonne,42.2,responsable de secteur,PANTIN,0 salarié,2.5,D1509
O & D,91510,Essonne,36.5,responsable de secteur,PARIS,0 salarié,2.5,D1509
MONOPRIX,91510,Essonne,36.6,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
SUPER U,91510,Essonne,40.9,responsable de secteur,CHATOU,50 à 99 salariés,2.5,D1509
CORPORATE FICTION,91510,Essonne,37.5,responsable de secteur,PARIS,6 à 9 salariés,2.5,D1509
IMPACT SALES MARKETING,91510,Essonne,41.2,responsable de secteur,LEVALLOIS,0 salarié,3.8,D1509
MONOPRIX,91510,Essonne,39.1,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
AUCHAN,91510,Essonne,39.9,responsable de secteur,PUTEAUX,500 à 999 salariés,2.5,D1509
CARREFOUR CITY,91510,Essonne,37.1,responsable de secteur,PARIS,0 salarié,3,D1509
CENTRE LECLERC,91510,Essonne,43.2,responsable de secteur,COLOMBES,100 à 199 salariés,2.5,D1509
AUCHAN,91510,Essonne,39.2,responsable de secteur,BAGNOLET,500 à 999 salariés,2.7,D1509
CARREFOUR CITY,91510,Essonne,36.6,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
IDES INST DIFFUSION ETUDES POUR SANT,91510,Essonne,34.1,responsable de secteur,BOULOGNE,250 à 499 salariés,2.5,D1509
LAMARTINE MARKET,91510,Essonne,37.7,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,91510,Essonne,35.8,responsable de secteur,PARIS,0 salarié,2.5,D1509
SUPER MONOPRIX,91510,Essonne,37.1,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
MONOPRIX,91510,Essonne,35.8,responsable de secteur,PARIS,200 à 249 salariés,2.5,D1509
LIDL,91510,Essonne,6.2,responsable de secteur,MAROLLES,10 à 19 salariés,2.5,D1509
SIMPLY MARKET,91510,Essonne,41.2,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
MONOPRIX,91510,Essonne,44.6,responsable de secteur,BONDY,50 à 99 salariés,2.7,D1509
CENTRE DISTRIBUTEUR E. LECLERC,91510,Essonne,37.7,responsable de secteur,RUEIL,0 salarié,2.7,D1509
CARREFOUR MARKET,91510,Essonne,40.4,responsable de secteur,PARIS,0 salarié,3.3,D1509
INTERMARCHE,91510,Essonne,19.8,responsable de secteur,JUVISY,50 à 99 salariés,2.5,D1509
MONOPRIX,91510,Essonne,42.2,responsable de secteur,ASNIERES,100 à 199 salariés,2.5,D1509
ETHNIC MARKET,91510,Essonne,13.9 24 min en voiture,responsable de secteur,LISSES,1 ou 2 salariés,2.5,D1509
ACTION FRANCE,91510,Essonne,41.9 45 min en voiture,responsable de secteur,PARIS,0 salarié,3.6,D1509
AUCHAN SUPERMARCHE,91510,Essonne,36.0 40 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
CARREFOUR CITY,91510,Essonne,37.5 43 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR MARKET,91510,Essonne,40.9 45 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
MONOPRIX,91510,Essonne,36.8,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
LIDL,91510,Essonne,35.1,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
LIDL,91510,Essonne,33.5,responsable de secteur,PARIS,0 salarié,2.5,D1509
AUCHAN,91510,Essonne,23.3,responsable de secteur,CESSON,500 à 999 salariés,2.5,D1509
DMF SALES & MARKETING,91510,Essonne,43.5,responsable de secteur,ASNIERES,100 à 199 salariés,4.4,D1509
REPSCO PROMOTION,91510,Essonne,36.6 39 min en voiture,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,91510,Essonne,35.8 40 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
CARREFOUR,91510,Essonne,24.5 36 min en voiture,responsable de secteur,VILLIERS,500 à 999 salariés,2.5,D1509
AUCHAN,91510,Essonne,7.0 11 min en voiture,responsable de secteur,BRETIGNY,500 à 999 salariés,2.5,D1509
INTERMARCHE,91510,Essonne,40.0 44 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
INTERMARCHE,91510,Essonne,41.2,responsable de secteur,COURTANO,20 à 49 salariés,2.5,D1509
E. LECLERC,91510,Essonne,34.8,responsable de secteur,BOIS,250 à 499 salariés,2.5,D1509
SOFIP,91510,Essonne,39.4,responsable de secteur,NEUILLY,0 salarié,2.5,D1509
AUCHAN SUPERMARCHE,91510,Essonne,39.5,responsable de secteur,RUEIL,20 à 49 salariés,2.5,D1509
MASTERSERVICE,91510,Essonne,48.4,responsable de secteur,FONTENAY,0 salarié,2.5,D1509
CLIQEO,91510,Essonne,21.5 28 min en voiture,responsable de secteur,PALAISEAU,0 salarié,2.5,D1509
CARREFOUR MARKET,91510,Essonne,39.8 46 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
EXIGENCE BLOC,91510,Essonne,38.1 43 min en voiture,responsable de secteur,NOTES ET RAYONNANCE,0 salarié,2.8,D1509
LIDL,91510,Essonne,7.6 13 min en voiture,responsable de secteur,SAINT,200 à 249 salariés,2.5,D1509
INTERMARCHE,91510,Essonne,29.0 36 min en voiture,responsable de secteur,BUC,50 à 99 salariés,2.5,D1509
DISTRICOM SALES AND MARKETING,92100,Hauts-de-Seine,10.0 12 min en voiture,promotion des ventes,ASNIERES,0 salarié,4.4,M1706
ATMOSPHERES,92100,Hauts-de-Seine,17.8 16 min en voiture,promotion des ventes,BOIS,0 salarié,4.4,M1706
MIXICOM,92100,Hauts-de-Seine,8.8 14 min en voiture,promotion des ventes,PARIS,0 salarié,3.8,M1706
SERVICE INNOVATION GROUP FRANCE,92100,Hauts-de-Seine,6.9 9 min en voiture,promotion des ventes,VELIZY,0 salarié,3.8,M1706
PRECIPHAR,92100,Hauts-de-Seine,1.9 4 min en voiture,promotion des ventes,SEVRES,200 à 249 salariés,3.8,M1706
CPM FRANCE,92100,Hauts-de-Seine,2.3 5 min en voiture,promotion des ventes,ISSY,0 salarié,4.4,M1706
ANGIE,92100,Hauts-de-Seine,8.4 14 min en voiture,promotion des ventes,PARIS,3 à 5 salariés,3.8,M1706
FRANCE FOOD COMPAGNY,92100,Hauts-de-Seine,26.2 25 min en voiture,promotion des ventes,BONDOUFLE,0 salarié,3.7,M1706
BUSINESS SERVICES,92100,Hauts-de-Seine,7.3 13 min en voiture,promotion des ventes,PARIS,0 salarié,3.5,M1706
OP'TEAM SPIRIT,92100,Hauts-de-Seine,11.6 12 min en voiture,promotion des ventes,CHARENTON,10 à 19 salariés,3.5,M1706
WOO,92100,Hauts-de-Seine,10.3 16 min en voiture,promotion des ventes,PARIS,0 salarié,3.5,M1706
ETAGE 2EME,92100,Hauts-de-Seine,11.2 15 min en voiture,promotion des ventes,PARIS,50 à 99 salariés,4,M1706
LOLLY'S,92100,Hauts-de-Seine,7.0 11 min en voiture,promotion des ventes,PARIS,0 salarié,4.2,M1706
JT INTERNATIONAL FRANCE,92100,Hauts-de-Seine,1.3 3 min en voiture,promotion des ventes,BOULOGNE,0 salarié,3.5,M1706
PARETO,92100,Hauts-de-Seine,10.5 11 min en voiture,promotion des ventes,SAINT,0 salarié,3.1,M1706
ADREXO,92100,Hauts-de-Seine,18.6 20 min en voiture,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
BLUE HIVE PARIS,92100,Hauts-de-Seine,5.7 9 min en voiture,promotion des ventes,PARIS,0 salarié,3.8,M1706
HAVAS PARIS,92100,Hauts-de-Seine,4.7 8 min en voiture,promotion des ventes,PUTEAUX,0 salarié,3.1,M1706
GR EVENEMENTS,92100,Hauts-de-Seine,7.6 12 min en voiture,promotion des ventes,PARIS,0 salarié,3.3,M1706
DIGITALOCAL,92100,Hauts-de-Seine,8.1 13 min en voiture,promotion des ventes,PARIS,20 à 49 salariés,3.1,M1706
OMN SERVICES,92100,Hauts-de-Seine,17.8 18 min en voiture,promotion des ventes,LE,0 salarié,4.2,M1706
TLC MARKETING FRANCE,92100,Hauts-de-Seine,6.6 8 min en voiture,promotion des ventes,PARIS,20 à 49 salariés,2.8,M1706
SA TEST,92100,Hauts-de-Seine,8.6 12 min en voiture,promotion des ventes,VERSAILLES,20 à 49 salariés,4.2,M1706
AGENCE DIVA,92100,Hauts-de-Seine,7.9 13 min en voiture,promotion des ventes,PARIS,20 à 49 salariés,3.3,M1706
AUDREY B.CONSULTING,92100,Hauts-de-Seine,7.4 9 min en voiture,promotion des ventes,LEVALLOIS,0 salarié,3.5,M1706
ADREXO,92100,Hauts-de-Seine,42.5 48 min en voiture,promotion des ventes,VILLERS,200 à 249 salariés,3.5,M1706
ELSE FRANCE,92100,Hauts-de-Seine,7.8 12 min en voiture,promotion des ventes,PARIS,0 salarié,2.8,M1706
GR PRESTATIONS,92100,Hauts-de-Seine,7.6 12 min en voiture,promotion des ventes,PARIS,50 à 99 salariés,3,M1706
DELICE ET CREATION,92100,Hauts-de-Seine,16.6 18 min en voiture,promotion des ventes,VALENTON,0 salarié,3.4,M1706
TESSI,92100,Hauts-de-Seine,14.0 14 min en voiture,promotion des ventes,PANTIN,0 salarié,3.1,M1706
O & D,92100,Hauts-de-Seine,3.8,promotion des ventes,PARIS,0 salarié,2.8,M1706
PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC,92100,Hauts-de-Seine,5.6,promotion des ventes,PARIS,0 salarié,3.8,M1706
CORPORATE FICTION,92100,Hauts-de-Seine,9.6,promotion des ventes,PARIS,6 à 9 salariés,2.8,M1706
CHATEAUFORM' FRANCE,92100,Hauts-de-Seine,34.4,promotion des ventes,PERSAN,0 salarié,2.7,M1706
IDES INST DIFFUSION ETUDES POUR SANT,92100,Hauts-de-Seine,0.5,promotion des ventes,BOULOGNE,250 à 499 salariés,2.8,M1706
IFOP,92100,Hauts-de-Seine,9.8 10 min en voiture,promotion des ventes,PARIS,0 salarié,3,M1706
ACCES PROMO,92100,Hauts-de-Seine,5.8 10 min en voiture,promotion des ventes,ASP,1 ou 2 salariés,3.8,M1706
CITY ONE EVENTS,92100,Hauts-de-Seine,12.8 14 min en voiture,promotion des ventes,VITRY,250 à 499 salariés,2.7,M1706
JEFF DE BRUGES,92100,Hauts-de-Seine,8.2 11 min en voiture,promotion des ventes,ASNIERES,1 ou 2 salariés,2.5,M1706
FUTURAMEDIA,92100,Hauts-de-Seine,16.6 18 min en voiture,promotion des ventes,STAINS,100 à 199 salariés,2.5,M1706
SALESFORCE.COM FRANCE,92100,Hauts-de-Seine,4.3 8 min en voiture,promotion des ventes,PARIS,0 salarié,4,M1706
AGENCE FRANCE PRESTIGE,92100,Hauts-de-Seine,4.7 8 min en voiture,promotion des ventes,PARIS,20 à 49 salariés,2.7,M1706
REPSCO PROMOTION,92100,Hauts-de-Seine,2.3 4 min en voiture,promotion des ventes,SAINT,0 salarié,3.1,M1706
IMPACT SALES MARKETING,92100,Hauts-de-Seine,7.6 8 min en voiture,promotion des ventes,LEVALLOIS,0 salarié,4.4,M1706
SOFIP,92100,Hauts-de-Seine,5.3 7 min en voiture,promotion des ventes,NEUILLY,0 salarié,2.8,M1706
ARC EVENTS,92100,Hauts-de-Seine,10.5 15 min en voiture,promotion des ventes,PARIS,0 salarié,3,M1706
RAVESS FRANCE,92100,Hauts-de-Seine,7.8 11 min en voiture,promotion des ventes,PARIS,0 salarié,2.7,M1706
MASTERSERVICE,92100,Hauts-de-Seine,48.1 39 min en voiture,promotion des ventes,FONTENAY,0 salarié,2.8,M1706
CLIQEO,92100,Hauts-de-Seine,13.2 17 min en voiture,promotion des ventes,PALAISEAU,0 salarié,3.1,M1706
SID LEE PARIS,92100,Hauts-de-Seine,9.1 14 min en voiture,promotion des ventes,PARIS,20 à 49 salariés,2.5,M1706
TEXTUELLA MINE,92100,Hauts-de-Seine,11.3 14 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
SCRIBEO,92100,Hauts-de-Seine,4.9 8 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
DIRECT SUD,92100,Hauts-de-Seine,7.1 10 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOGEXPO,92100,Hauts-de-Seine,11.7 16 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
LDB MICA RESEARCH GMBH,92100,Hauts-de-Seine,7.6 9 min en voiture,promotion des ventes,ARCUEIL,50 à 99 salariés,2.5,M1706
CIRCO DE BAKUZA (FRANCE),92100,Hauts-de-Seine,9.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
CHEIL FRANCE,92100,Hauts-de-Seine,9.2,promotion des ventes,SAINT,0 salarié,2.8,M1706
A TEAM INSTALLATION,92100,Hauts-de-Seine,36.1,promotion des ventes,BRUYERES,0 salarié,2.5,M1706
SWEET PUNK,92100,Hauts-de-Seine,7.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
DECO EVENEMENTS,92100,Hauts-de-Seine,22.1,promotion des ventes,LIVRY,0 salarié,3,M1706
HARPA AFFICHAGE,92100,Hauts-de-Seine,13.5 16 min en voiture,promotion des ventes,VITRY,0 salarié,2.5,M1706
THEMA SERVICES,92100,Hauts-de-Seine,7.5 12 min en voiture,promotion des ventes,PARIS,100 à 199 salariés,3.9,M1706
AYCTOR,92100,Hauts-de-Seine,2.7 6 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
INVESTER TECHNOLOGIES,92100,Hauts-de-Seine,7.4 11 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
EXIGENCE BLOC,92100,Hauts-de-Seine,8.4 14 min en voiture,promotion des ventes,NOTES ET RAYONNANCE,0 salarié,3.5,M1706
LES BONS FAISEURS,92100,Hauts-de-Seine,9.2 15 min en voiture,promotion des ventes,PARIS,10 à 19 salariés,2.5,M1706
SNACKING MEDIA,92100,Hauts-de-Seine,9.1 15 min en voiture,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
ALTAVIA PARIS,92100,Hauts-de-Seine,10.5 11 min en voiture,promotion des ventes,SAINT,0 salarié,2.5,M1706
GIGA MULTISERVICES,92100,Hauts-de-Seine,8.0 12 min en voiture,promotion des ventes,COLOMBES,0 salarié,3,M1706
MEDIAPOST SAS,92100,Hauts-de-Seine,6.8 7 min en voiture,promotion des ventes,MONTROUGE,0 salarié,2.8,M1706
L'ATELIER CONSOMMATEUR ET CITOYEN,92100,Hauts-de-Seine,8.7 14 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
EQUAERO,92100,Hauts-de-Seine,7.4 12 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
NEX & COM,92100,Hauts-de-Seine,1.6 5 min en voiture,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
INPUT SALES PROMOTION,92100,Hauts-de-Seine,7.6 8 min en voiture,promotion des ventes,LEVALLOIS,0 salarié,2.8,M1706
LONSDALE CORPORATE,92100,Hauts-de-Seine,7.0 10 min en voiture,promotion des ventes,PARIS,0 salarié,2.8,M1706
NEWSEA,92100,Hauts-de-Seine,9.8 16 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
SOGOFIF,92100,Hauts-de-Seine,9.0 15 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
KANTAR,92100,Hauts-de-Seine,5.6 9 min en voiture,promotion des ventes,PUTEAUX,500 à 999 salariés,2.5,M1706
KERVIC,92100,Hauts-de-Seine,5.9 9 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
REED ORGANISATION,92100,Hauts-de-Seine,5.2 8 min en voiture,promotion des ventes,PUTEAUX,250 à 499 salariés,3.3,M1706
MEDIAGO,92100,Hauts-de-Seine,3.8 8 min en voiture,promotion des ventes,PARIS,0 salarié,2.8,M1706
SODIS DUCROS,92100,Hauts-de-Seine,3.5 5 min en voiture,promotion des ventes,SURESNES,0 salarié,2.7,M1706
LB,92100,Hauts-de-Seine,9.8 15 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
RETAIL SAFARI,92100,Hauts-de-Seine,0.8 2 min en voiture,promotion des ventes,BOULOGNE,10 à 19 salariés,2.7,M1706
PREMIERE CLASSE,92100,Hauts-de-Seine,7.3 13 min en voiture,promotion des ventes,WHO' S NEXT,0 salarié,2.5,M1706
CA INTERACTIVE,92100,Hauts-de-Seine,8.3 10 min en voiture,promotion des ventes,CLICHY,250 à 499 salariés,2.5,M1706
BEIJAFLORE MARKETING ET INNOVATION,92100,Hauts-de-Seine,2.7 6 min en voiture,promotion des ventes,PARIS,100 à 199 salariés,2.5,M1706
JEFF DE BRUGES,92100,Hauts-de-Seine,8.7 12 min en voiture,promotion des ventes,BOIS,0 salarié,2.7,M1706
DMF SALES & MARKETING,92100,Hauts-de-Seine,10.0 12 min en voiture,promotion des ventes,ASNIERES,100 à 199 salariés,4.6,M1706
HEMBLEM,92100,Hauts-de-Seine,8.3 14 min en voiture,promotion des ventes,PARIS,0 salarié,3.1,M1706
TEC AND LOG,92100,Hauts-de-Seine,11.7 16 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
TEAM BREAK PARIS 9,92100,Hauts-de-Seine,8.4 13 min en voiture,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOWE STRATEUS,92100,Hauts-de-Seine,8.1 12 min en voiture,promotion des ventes,PARIS,0 salarié,2.8,M1706
IDS SANTE,92100,Hauts-de-Seine,42.4 44 min en voiture,promotion des ventes,CHANTILLY,0 salarié,2.5,M1706
K,92100,Hauts-de-Seine,9.7 10 min en voiture,promotion des ventes,EVENT,0 salarié,2.5,M1706
CODECOM,92100,Hauts-de-Seine,5.3 7 min en voiture,promotion des ventes,NEUILLY,50 à 99 salariés,2.5,M1706
BETC,92100,Hauts-de-Seine,14.1 15 min en voiture,promotion des ventes,PANTIN,0 salarié,2.5,M1706
COCA,92100,Hauts-de-Seine,1.9 4 min en voiture,promotion des ventes,COLA EUROPEAN PARTNERS FRANCE,0 salarié,4.6,M1706
CATALINA MARKETING,92100,Hauts-de-Seine,0.5 2 min en voiture,promotion des ventes,BOULOGNE,200 à 249 salariés,2.5,M1706
JEFF DE BRUGES DIFFUSION,92100,Hauts-de-Seine,34.8 27 min en voiture,promotion des ventes,FERRIERES,0 salarié,2.5,M1706
INTERMARCHE (STE CADICHEL),92100,Hauts-de-Seine,25.7 28 min en voiture,responsable de secteur,CHELLES,50 à 99 salariés,2.5,D1509
AUCHAN HYPERMARCHE,92100,Hauts-de-Seine,43.8 40 min en voiture,responsable de secteur,MERU,200 à 249 salariés,2.5,D1509
SUPER U,92100,Hauts-de-Seine,46.1 32 min en voiture,responsable de secteur,COUILLY,0 salarié,2.5,D1509
DISTRICOM SALES AND MARKETING,92100,Hauts-de-Seine,10.0 12 min en voiture,responsable de secteur,ASNIERES,0 salarié,3.8,D1509
ATMOSPHERES,92100,Hauts-de-Seine,17.8 16 min en voiture,responsable de secteur,BOIS,0 salarié,4,D1509
CPM FRANCE,92100,Hauts-de-Seine,2.3 5 min en voiture,responsable de secteur,ISSY,0 salarié,3.8,D1509
MIXICOM,92100,Hauts-de-Seine,8.8 14 min en voiture,responsable de secteur,PARIS,0 salarié,3.1,D1509
SERVICE INNOVATION GROUP FRANCE,92100,Hauts-de-Seine,6.9 9 min en voiture,responsable de secteur,VELIZY,0 salarié,3.1,D1509
PRECIPHAR,92100,Hauts-de-Seine,1.9 4 min en voiture,responsable de secteur,SEVRES,200 à 249 salariés,3.1,D1509
ANGIE,92100,Hauts-de-Seine,8.4 14 min en voiture,responsable de secteur,PARIS,3 à 5 salariés,3.1,D1509
COURBEVOIE DISTRIBUTION,92100,Hauts-de-Seine,7.5 11 min en voiture,responsable de secteur,COURBEVOIE,0 salarié,3,D1509
LECLERC,92100,Hauts-de-Seine,23.9 29 min en voiture,responsable de secteur,MOISSELLES,0 salarié,3,D1509
SOCIETE D'EXPLOITATION DE LA GRANDE EPIC,92100,Hauts-de-Seine,6.1 11 min en voiture,responsable de secteur,PARIS,250 à 499 salariés,3.6,D1509
MONOPRIX,92100,Hauts-de-Seine,9.2 15 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,3,D1509
BONNO MARKET,92100,Hauts-de-Seine,10.7 13 min en voiture,responsable de secteur,CHEVILLY,0 salarié,3,D1509
ETAGE 2EME,92100,Hauts-de-Seine,11.2 15 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,3.5,D1509
E.LECLERC,92100,Hauts-de-Seine,18.7 17 min en voiture,responsable de secteur,LE,0 salarié,3.3,D1509
MONOPRIX,92100,Hauts-de-Seine,6.5 8 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,3,D1509
CARREFOUR CITY,92100,Hauts-de-Seine,8.0 12 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
