company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
STE PARTICIP INVEST CONSTR REG PARIS,75001,Paris,6.2,,PARIS,10 à 19 salariés,4.4,C1503
HABITAT RL PRESTIGE,75001,Paris,5.5,,PARIS,3 à 5 salariés,2.7,C1503
GESCOFIM SAFAR FINORGEST,75001,Paris,7.2,,PARIS,0 salarié,2.7,C1503
L HABITAT SOCIAL FRANCAIS,75001,Paris,2.2,,PARIS,20 à 49 salariés,3.8,C1503
AMETIS,75001,Paris,9.8,,BOULOGNE,0 salarié,2.7,C1503
MONDIAL ASSISTANCE,75001,Paris,7.8,,SAINT,0 salarié,4.7,D1408
ARMATIS ILE DE FRANCE,75001,Paris,14.1,,VELIZY,0 salarié,4.7,D1408
KS SERVICES TERTIAIRE,75001,Paris,3.0,,PARIS,0 salarié,4.6,D1408
DOMUS VIE QUOTIDIENNE,75001,Paris,5.0,,PARIS,0 salarié,4.7,D1408
EUROPHONE,75001,Paris,10.1,,PUTEAUX,0 salarié,4.7,D1408
AD'MISSIONS ETUDES ET PROJETS,75001,Paris,0.2,,PARIS,0 salarié,4.5,D1408
CHALLANCIN ACCUEIL ET SERVICES,75001,Paris,6.5,,MONTREUIL,0 salarié,4.5,D1408
IFOP,75001,Paris,6.1,,PARIS,0 salarié,4.6,D1408
TELIMA SFM 30,75001,Paris,8.3,,SAINT,0 salarié,4.5,D1408
TESSI ENCAISSEMENTS,75001,Paris,14.0,,NANTERRE,0 salarié,4.5,D1408
TELEPERFORMANCE FRANCE,75001,Paris,9.1,,ASNIERES,0 salarié,4.4,D1408
ALTES ACCUEIL,75001,Paris,7.7,,PARIS,100 à 199 salariés,4.6,D1408
VIAMEDIS,75001,Paris,3.1,,PARIS,0 salarié,4.7,D1408
PHONE WEB,75001,Paris,6.4,,PARIS,50 à 99 salariés,4.6,D1408
DRSM DIRECTION REG. DU SERVICE MEDICAL,75001,Paris,4.5,,PARIS,0 salarié,4.6,D1408
SMABTP,75001,Paris,7.3,,PARIS,0 salarié,4.6,D1408
EUROP ASSISTANCE FRANCE,75001,Paris,11.1,,GENNEVILLIERS,0 salarié,4.5,D1408
ASSOCIATION DE MOYENS RETRAITE COMPLEMEN,75001,Paris,8.2,,FONTENAY,0 salarié,4.4,D1408
LA MUTUELLE GENERALE,75001,Paris,3.9,,LE,500 à 999 salariés,4.6,D1408
PREMIUM VOICE,75001,Paris,9.8,,NEUILLY,0 salarié,4.6,D1408
AGENCE YOU,75001,Paris,4.4,,PARIS,0 salarié,4.5,D1408
VALOR CONSULTANTS,75001,Paris,11.2,,PUTEAUX,0 salarié,4.5,D1408
TOITURE DU PATRIMOINE FRANCAIS TPF,75001,Paris,31.3,,CERGY,0 salarié,4.2,D1408
MUTUELLE DU PERSONNEL DE LA RATP,75001,Paris,0.3,,PARIS,100 à 199 salariés,4.6,D1408
CITY ONE,75001,Paris,5.2,,VITRY,500 à 999 salariés,4.6,D1408
MACIF,75001,Paris,5.7,,PARIS,0 salarié,4.4,D1408
AXA FRANCE IARD,75001,Paris,8.5,,FONTENAY,500 à 999 salariés,4.2,D1408
CAISSE PRIMAIRE ASSURANCE MALADIE,75001,Paris,24.7,,EVRY,1 000 à 1 999 salariés,4.5,D1408
MATMUT MUTUALITE LIVRE III,75001,Paris,1.8,,PARIS,50 à 99 salariés,4.5,D1408
PENELOPE L AGENCE,75001,Paris,4.4,,PARIS,0 salarié,4.5,D1408
ASSOCIATION DE MOYENS RETRAITE COMPLEMEN,75001,Paris,2.2,,PARIS,0 salarié,4.3,D1408
DSD ORGANISATION,75001,Paris,6.6,,PARIS,6 à 9 salariés,4.5,D1408
PARIS EST DISTRIB,75001,Paris,3.9,,PARIS,0 salarié,4.5,D1408
ASSOCIATION DE MOYENS ASSURANCE DE PERSO,75001,Paris,24.1,,GUYANCOURT,0 salarié,4.5,D1408
MMA IARD,75001,Paris,4.3,,PARIS,100 à 199 salariés,4.6,D1408
ADDEXPERT,75001,Paris,11.7,,SAINT,20 à 49 salariés,4.5,D1408
SOC MUTUALISTE INTERPROFESSIONNELLE,75001,Paris,5.1,,PARIS,100 à 199 salariés,4.4,D1408
ASSOCIATION AURORE,75001,Paris,5.3,,LE,0 salarié,4.5,D1408
FCI IMMOBILIER,75001,Paris,6.4,,PARIS,0 salarié,4.1,D1408
G.P.A.,75001,Paris,14.7,,GARGES,0 salarié,4.1,D1408
GPSA,75001,Paris,5.2,,PARIS,0 salarié,4.2,D1408
COMACTION,75001,Paris,2.2,,PARIS,0 salarié,4.6,D1408
ASTS,75001,Paris,2.0,,PARIS,10 à 19 salariés,4.5,D1408
COMPETENCE CALL CENTER,75001,Paris,9.0,,SAINT,10 à 19 salariés,4.6,D1408
ENI,75001,Paris,7.9,,LEVALLOIS,100 à 199 salariés,4.5,D1408
EVENEMENT,75001,Paris,3.9,,PARIS,20 à 49 salariés,4.1,D1408
UMANIS MANAGED SERVICES,75001,Paris,17.1,,VILLEPINTE,20 à 49 salariés,4.2,D1408
CHARLEEN,75001,Paris,8.3,,SAINT,250 à 499 salariés,4.5,D1408
KORUM,75001,Paris,11.3,,SAINT,0 salarié,4.5,D1408
SAM EVENT,75001,Paris,8.4,,CRETEIL,0 salarié,4.7,D1408
AXCESS,75001,Paris,9.1,,BOULOGNE,0 salarié,4.4,D1408
LS SERVICES,75001,Paris,17.8,,VERSAILLES,0 salarié,4.1,D1408
LABRADOR,75001,Paris,6.6,,PARIS,20 à 49 salariés,4.6,D1408
CIVIS,75001,Paris,5.0,,PARIS,50 à 99 salariés,4.4,D1408
AXESSIO MT,75001,Paris,4.7,,PARIS,0 salarié,4.4,D1408
CAUSE A EFFET,75001,Paris,2.3,,PARIS,0 salarié,4.7,D1408
PROHB,75001,Paris,15.0,,RUEIL,3 à 5 salariés,4.2,D1408
GMF ASSURANCES,75001,Paris,9.0,,LEVALLOIS,500 à 999 salariés,4.6,D1408
CICAS AGIRC ARRCO,75001,Paris,4.1,,MONTREUIL,250 à 499 salariés,3.9,D1408
ECO,75001,Paris,4.5,,EMBALLAGES ,0 salarié,4.1,D1408
EUROPEAN ENERGY EXCHANGE AG,75001,Paris,3.8,,PARIS,0 salarié,4.7,D1408
IPSOS (FRANCE),75001,Paris,2.1,,PARIS,0 salarié,4.1,D1408
PPF,75001,Paris,31.3,,CERGY,10 à 19 salariés,4.0,D1408
DWL CALL CENTER,75001,Paris,3.2,,MONTREUIL,0 salarié,4.6,D1408
SPG,75001,Paris,3.7,,PARIS,50 à 99 salariés,3.8,D1408
KEOS TELECOM,75001,Paris,6.0,,PARIS,0 salarié,4.5,D1408
FM INSURANCE EUROPE SA,75001,Paris,11.5,,PUTEAUX,0 salarié,3.9,D1408
CPAM,75001,Paris,4.5,,PARIS,2 000 à 4 999 salariés,4.8,D1408
THE MARKETINGROUP,75001,Paris,15.4,,CHAMPS,0 salarié,4.7,D1408
ARES SERVICES,75001,Paris,7.0,,SAINT,0 salarié,4.4,D1408
AGCE CTRALE ORGANISMES SECURITE SOCIAL,75001,Paris,3.1,,MONTREUIL,500 à 999 salariés,4.3,D1408
DYNATEL IMMOBILIER,75001,Paris,20.1,,MAISONS,20 à 49 salariés,3.8,D1408
ITIREMIA,75001,Paris,2.9,,IVRY,0 salarié,4.6,D1408
COVEA PROTECTION JURIDIQUE,75001,Paris,12.6,,NOISY,0 salarié,4.2,D1408
ES LIFE,75001,Paris,31.5,,LIMOGES,0 salarié,4.0,D1408
DU 96 AU 98,75001,Paris,3.6,,PARIS,0 salarié,4.7,D1408
EDEN ACCUEIL,75001,Paris,13.8,,NANTERRE,0 salarié,4.5,D1408
ARES SERVICES,75001,Paris,11.7,,BONNEUIL,0 salarié,4.5,D1408
SERVICE ECORENOV,75001,Paris,4.6,,PARIS,0 salarié,3.8,D1408
CAPSSA,75001,Paris,2.9,,PARIS,20 à 49 salariés,3.8,D1408
GALIAN ASSURANCES,75001,Paris,5.7,,PARIS,0 salarié,3.9,D1408
ITG FORMATION,75001,Paris,5.0,,PARIS,0 salarié,4.5,D1408
EMBARQ,75001,Paris,1.5,,PARIS,0 salarié,4.5,D1408
RTE RESEAU DE TRANSPORT D ELECTRICITE,75001,Paris,11.3,,PUTEAUX,0 salarié,4.5,D1408
SYMPHONING,75001,Paris,11.1,,B2S ,100 à 199 salariés,4.8,D1408
W AUTOMOBILE SERVICES,75001,Paris,7.1,,PARIS,0 salarié,4.1,D1408
PHARMEFFICARE,75001,Paris,4.5,,PARIS,0 salarié,3.8,D1408
SITEL FRANCE,75001,Paris,6.9,,ROMAINVILLE,0 salarié,4.8,D1408
MONDIAL ASSISTANCE,75001,Paris,7.0,,PARIS,250 à 499 salariés,4.8,D1408
EURO INFORMATION DIRECT SERVICES,75001,Paris,8.9,,SAINT,0 salarié,4.4,D1408
AMB,75001,Paris,7.5,,PARIS,0 salarié,4.6,D1408
MUTUELLE ARCHITECTES FRANCAIS,75001,Paris,7.1,,PARIS,0 salarié,4.5,D1408
A,75001,Paris,4.6,,SC ACCUEIL SERVIC CLIENT STAND CENTR ,0 salarié,4.1,D1408
3',75001,Paris,5.2,,PARIS,0 salarié,3.8,D1408
GIE IFE,75001,Paris,3.3,,PARIS,0 salarié,3.8,D1408
CAREL MUTUELLE,75001,Paris,2.6,,PARIS,20 à 49 salariés,3.7,D1408
L'EXPERT DE L'HABITAT,75001,Paris,10.6,,BOULOGNE,0 salarié,4.4,D1408
GROUPE SUPPLEANCE,75001,Paris,7.4,,SAINT,0 salarié,3.8,D1408
BOLLORE TRANSPORT & LOGISTICS CORPORAT,75001,Paris,10.3,,PUTEAUX,0 salarié,3.6,D1408
ASS PREVOYANCE GENERAL INTERPROF SALAR,75001,Paris,3.7,,VINCENNES,200 à 249 salariés,4.3,D1408
MUSEE DU LOUVRE,75001,Paris,3.5,,PARIS,100 à 199 salariés,4.0,E1103
MAIRIE DE CARRIERES SOUS POISSY,75001,Paris,27.2,,CARRIERES,200 à 249 salariés,3.3,E1103
COMMUNE DE CREIL,75001,Paris,46.7,,CREIL,500 à 999 salariés,3.6,E1103
DISTRICOM SALES AND MARKETING,75001,Paris,9.2,,ASNIERES,0 salarié,4.7,E1103
RAVESS FRANCE,75001,Paris,5.3,,PARIS,0 salarié,4.6,E1103
SURFY,75001,Paris,2.4,,PARIS,0 salarié,4.5,E1103
REED ORGANISATION,75001,Paris,10.2,,PUTEAUX,250 à 499 salariés,4.6,E1103
XEROX TECHNOLOGY SERVICES,75001,Paris,17.4,,TREMBLAY,0 salarié,4.5,E1103
DIGITALOCAL,75001,Paris,4.6,,PARIS,20 à 49 salariés,4.5,E1103
SECURITAS ACCUEIL,75001,Paris,9.4,,ISSY,0 salarié,4.6,E1103
MINISTERE DE L'INTERIEUR,75001,Paris,5.2,,PARIS,0 salarié,4.5,E1103
VIPARIS,75001,Paris,7.8,,PARIS,3 à 5 salariés,4.4,E1103
HAVAS PARIS,75001,Paris,10.3,,PUTEAUX,0 salarié,4.5,E1103
2M EVENT,75001,Paris,3.6,,PARIS,0 salarié,4.5,E1103
HOPSCOTCH,75001,Paris,3.7,,PARIS,0 salarié,4.4,E1103
LOGEXPO,75001,Paris,3.3,,PARIS,0 salarié,4.5,E1103
AGENCE DROIT DEVANT,75001,Paris,18.1,,VERSAILLES,0 salarié,4.5,E1103
WORDCOM CONSULTING,75001,Paris,5.3,,PARIS,0 salarié,4.5,E1103
TRIBAL,75001,Paris,6.0,,PARIS,0 salarié,4.6,E1103
EMP PUB BIP ENE BULEUR GR MON MAR,75001,Paris,10.3,,ANTONY,0 salarié,4.3,E1103
NRJ GLOBAL,75001,Paris,8.1,,PARIS,0 salarié,4.5,E1103
NEONN,75001,Paris,5.7,,PARIS,0 salarié,4.5,E1103
ACCES PROMO,75001,Paris,5.4,,ASP ,1 ou 2 salariés,4.6,E1103
RED PILL,75001,Paris,7.4,,PARIS,0 salarié,4.6,E1103
IDEAL CONNAISSANCES SAS,75001,Paris,4.0,,LE,0 salarié,4.4,E1103
TERRAVOX,75001,Paris,5.2,,PARIS,0 salarié,4.6,E1103
LUXURY PARTNER AGENCY,75001,Paris,4.3,,PARIS,0 salarié,4.6,E1103
IM IMPACT MEMOIRE,75001,Paris,5.9,,PARIS,0 salarié,4.4,E1103
PARTI SOCIALISTE,75001,Paris,3.2,,IVRY,20 à 49 salariés,4.6,E1103
ADECCO OUTSOURCING,75001,Paris,10.2,,PUTEAUX,0 salarié,4.5,E1103
LUMEN,75001,Paris,5.4,,PARIS,0 salarié,4.4,E1103
CRYSTAL,75001,Paris,5.4,,CRYSTAL EVENT ,0 salarié,4.2,E1103
TESSI,75001,Paris,6.1,,PANTIN,0 salarié,4.5,E1103
ASS QUALITE ENERGIES RENOUVELABLES,75001,Paris,4.5,,QUA ,0 salarié,4.2,E1103
EDENPRESS,75001,Paris,4.6,,PARIS,0 salarié,4.5,E1103
PUBLICIS K1,75001,Paris,1.4,,PARIS,0 salarié,4.4,E1103
2M CONSULTING,75001,Paris,12.3,,SUCY,0 salarié,4.4,E1103
KERVIC,75001,Paris,5.8,,PARIS,0 salarié,4.6,E1103
ADOSSPP,75001,Paris,9.9,,COURBEVOIE,6 à 9 salariés,4.2,E1103
DIRECT MEDICA,75001,Paris,9.5,,BOULOGNE,0 salarié,4.5,E1103
RETAIL SAFARI,75001,Paris,10.5,,BOULOGNE,10 à 19 salariés,4.6,E1103
REED MIDEM,75001,Paris,10.9,,BOULOGNE,250 à 499 salariés,4.4,E1103
LA FOURMI,75001,Paris,9.8,,BOULOGNE,0 salarié,4.5,E1103
TALENTPEOPLE LE RECRUTEMENT AUTREMENT,75001,Paris,4.6,,PARIS,100 à 199 salariés,4.5,E1103
GIGA MULTISERVICES,75001,Paris,12.6,,COLOMBES,0 salarié,4.6,E1103
LMA CONSULTING,75001,Paris,11.1,,SURESNES,0 salarié,4.4,E1103
MEDIAPOST,75001,Paris,46.6,,ETAMPES,20 à 49 salariés,4.4,E1103
DOCAPOST BPO IS,75001,Paris,3.4,,IVRY,0 salarié,4.5,E1103
FLY THE NEST,75001,Paris,4.1,,PARIS,0 salarié,4.4,E1103
CHOOSEMYCOMPANY,75001,Paris,5.3,,PARIS,0 salarié,4.2,E1103
PELHAM MEDIA,75001,Paris,3.4,,PARIS,0 salarié,4.6,E1103
MEDIAPOST,75001,Paris,46.5,,MONTATAIRE,20 à 49 salariés,4.6,E1103
URBAN ACCUEIL,75001,Paris,4.7,,PARIS,20 à 49 salariés,4.6,E1103
CANAL + BRAND SOLUTIONS,75001,Paris,8.6,,BOULOGNE,100 à 199 salariés,4.4,E1103
J.C.DECAUX MOBILIER URBAIN,75001,Paris,32.3,,PLAISIR,100 à 199 salariés,4.4,E1103
ILIAD ENTREPRISE,75001,Paris,5.0,,PARIS,0 salarié,4.3,E1103
AGENCE FRANCAISE D'EXPERTISE TECHNIQUE I,75001,Paris,3.7,,PARIS,0 salarié,4.2,E1103
MEDIAMEETING GROUPE,75001,Paris,7.8,,ISSY,20 à 49 salariés,4.5,E1103
MEDIAOBS,75001,Paris,3.6,,PARIS,0 salarié,4.4,E1103
WABEL,75001,Paris,5.6,,PARIS,0 salarié,4.4,E1103
SO EVENTS,75001,Paris,7.1,,PARIS,0 salarié,4.5,E1103
MARIANNE EVENT,75001,Paris,4.6,,PARIS,0 salarié,4.2,E1103
PARETO,75001,Paris,7.9,,SAINT,0 salarié,4.5,E1103
RESIDE ETUDES GESTION REG,75001,Paris,6.1,,PARIS,100 à 199 salariés,4.5,E1103
VISIPLUS,75001,Paris,6.2,,PARIS,3 à 5 salariés,4.6,E1103
SAXLIFE,75001,Paris,14.5,,NANTERRE,0 salarié,4.2,E1103
MARIANNE,75001,Paris,2.1,,PARIS,0 salarié,4.3,E1103
LE PARISIEN LIBERE,75001,Paris,6.3,,PARIS,0 salarié,4.5,E1103
MY LITTLE PARIS,75001,Paris,4.2,,PARIS,0 salarié,4.1,E1103
CLOSD,75001,Paris,2.9,,PARIS,0 salarié,4.2,E1103
M A D MARKETING,75001,Paris,4.1,,PARIS,0 salarié,4.5,E1103
THE BOSON PROJECT,75001,Paris,2.9,,PARIS,0 salarié,4.2,E1103
WEDO,75001,Paris,3.1,,PARIS,1 ou 2 salariés,4.2,E1103
STREET DISPATCH,75001,Paris,5.9,,PARIS,0 salarié,4.1,E1103
CHATEAUFORM' FRANCE,75001,Paris,34.2,,PERSAN,0 salarié,4.6,E1103
ARCUS ALTIMA,75001,Paris,2.1,,PARIS,0 salarié,4.5,E1103
CAPSAUTO,75001,Paris,16.7,,CHATOU,0 salarié,4.4,E1103
INNOHA,75001,Paris,6.0,,PARIS,0 salarié,4.4,E1103
COMELLINK MARKETING SERVICES,75001,Paris,6.8,,PARIS,0 salarié,4.4,E1103
DDB PARIS,75001,Paris,6.0,,PARIS,100 à 199 salariés,4.1,E1103
FALGUIERE CONSEIL,75001,Paris,4.1,,PARIS,0 salarié,4.6,E1103
SHAUNAEVENTS,75001,Paris,6.3,,PARIS,0 salarié,4.4,E1103
HELMUT AGENCY SAS,75001,Paris,3.6,,PARIS,0 salarié,4.2,E1103
BEIJAFLORE MARKETING ET INNOVATION,75001,Paris,7.6,,PARIS,100 à 199 salariés,4.6,E1103
MORISS COMMUNICATION,75001,Paris,7.0,,PARIS,0 salarié,4.6,E1103
PROLOGIS EVENEMENTS,75001,Paris,2.7,,PARIS,0 salarié,4.5,E1103
BLUE LIONS FRANCE,75001,Paris,6.8,,PARIS,0 salarié,4.0,E1103
SECURINFOR,75001,Paris,11.1,,RUNGIS,0 salarié,4.6,E1103
SOFIP,75001,Paris,8.3,,NEUILLY,0 salarié,4.4,E1103
CORPORATE FICTION,75001,Paris,1.3,,PARIS,6 à 9 salariés,4.4,E1103
MAIRIE SARTROUVILLE,75001,Paris,19.1,,SARTROUVILLE,250 à 499 salariés,4.2,E1103
THE EXPERIENCE BY RICHARD ATTIAS,75001,Paris,6.1,,PARIS,0 salarié,4.6,E1103
MALESHERBES PUBLICATIONS,75001,Paris,0.7,,PARIS,0 salarié,4.4,E1103
WOOFIE,75001,Paris,8.3,,PARIS,0 salarié,4.2,E1103
MY CORPORATE,75001,Paris,7.0,,PARIS,0 salarié,4.4,E1103
INVESTER TECHNOLOGIES,75001,Paris,4.5,,PARIS,0 salarié,4.1,E1103
GEO; CA M'INTERESSE; PRIMA; FEMME ACTUEL,75001,Paris,10.0,,GENNEVILLIERS,0 salarié,4.5,E1103
PAP DE PARTICULIER A PARTICULIER,75001,Paris,1.7,,PARIS,0 salarié,4.4,E1103
JOHN PAUL,75001,Paris,2.2,,PARIS,0 salarié,4.4,E1103
CSM EVENT,75001,Paris,8.5,,PARIS,0 salarié,4.0,E1103
COMMUNE DE CREIL,75001,Paris,46.7,,CREIL,500 à 999 salariés,2.5,F1101
FAIR,75001,Paris,1.1,,PARIS,0 salarié,4.6,F1101
ENIA,75001,Paris,3.7,,MONTREUIL,0 salarié,4.6,F1101
MAGHANI ALEXANDRE,75001,Paris,7.1,,PARIS,0 salarié,4.5,F1101
HAUVETTE ET ASSOCIES,75001,Paris,1.9,,PARIS,10 à 19 salariés,4.6,F1101
SOON ARCHITECTES,75001,Paris,1.9,,PARIS,0 salarié,4.6,F1101
RICHEZ ASSOCIES,75001,Paris,1.0,,PARIS,0 salarié,4.6,F1101
ATELIER CHOISEUL,75001,Paris,3.8,,PARIS,0 salarié,4.6,F1101
BDVA ARCHITECTES,75001,Paris,4.3,,PARIS,0 salarié,4.5,F1101
UAPS,75001,Paris,3.4,,PARIS,6 à 9 salariés,4.4,F1101
BOMBRUN COSTES ARCHITECTURES,75001,Paris,3.0,,PARIS,0 salarié,4.4,F1101
AGENCE BELEDIN,75001,Paris,11.6,,SEVRES,3 à 5 salariés,4.5,F1101
RDAI,75001,Paris,3.4,,PARIS,20 à 49 salariés,4.7,F1101
BASE PAYSAGISTE,75001,Paris,3.1,,PARIS,0 salarié,4.6,F1101
CAZENOVE ARCHITECTES,75001,Paris,8.2,,LEVALLOIS,0 salarié,4.5,F1101
VALODE ET PISTRE ARCHITECTES,75001,Paris,3.8,,PARIS,0 salarié,4.7,F1101
AFE ARCHITECTURE,75001,Paris,6.5,,PARIS,1 ou 2 salariés,4.5,F1101
JFA,75001,Paris,3.2,,PARIS,0 salarié,4.4,F1101
B B ARCHITECTES,75001,Paris,0.9,,PARIS,3 à 5 salariés,4.5,F1101
NOUVELLE AGENCE D ARCHITECTURE DE L OP,75001,Paris,5.3,,PARIS,0 salarié,4.6,F1101
ARPENTERE,75001,Paris,1.8,,PARIS,3 à 5 salariés,4.5,F1101
SOHO ATLAS IN FINE,75001,Paris,5.2,,PARIS,0 salarié,4.6,F1101
PHILIPPE PUMAIN ARCHITECTE,75001,Paris,2.4,,PARIS,3 à 5 salariés,4.6,F1101
SYSTRA,75001,Paris,7.8,,PARIS,1 000 à 1 999 salariés,4.4,F1101
MAISON EDOUARD FRANCOIS,75001,Paris,1.0,,PARIS,0 salarié,4.2,F1101
URBAN WATER,75001,Paris,5.8,,PARIS,1 ou 2 salariés,4.4,F1101
MARTIN DUPLANTIER ARCHITECTES,75001,Paris,2.9,,PARIS,0 salarié,4.5,F1101
MG,75001,Paris,2.8,,AU ARCHITECTE & URBAINE ,0 salarié,4.6,F1101
ASAA,75001,Paris,3.8,,PARIS,0 salarié,4.4,F1101
NOMADE,75001,Paris,1.6,,PARIS,10 à 19 salariés,4.6,F1101
FRANCOIS LARROCHE ARCHITECTE DPLG,75001,Paris,7.3,,PARIS,0 salarié,4.4,F1101
ARCHITECTURE CONSULTING,75001,Paris,26.0,,CONFLANS,6 à 9 salariés,4.2,F1101
URBAN ACT,75001,Paris,1.0,,PARIS,6 à 9 salariés,4.7,F1101
ANMA,75001,Paris,3.5,,PARIS,0 salarié,4.4,F1101
GUY VAUGHAN ARCHITECTE,75001,Paris,2.1,,PARIS,10 à 19 salariés,4.4,F1101
ATELIER M &,75001,Paris,1.9,,PARIS,1 ou 2 salariés,4.6,F1101
LARAQUI BRINGER ARCHITECTURE,75001,Paris,5.2,,PARIS,0 salarié,4.0,F1101
ATELIER DE PAYSAGE SCHMIT LE GOFF,75001,Paris,3.8,,LE,6 à 9 salariés,4.4,F1101
SAS BOND,75001,Paris,2.9,,PARIS,0 salarié,4.6,F1101
BERTANI BRUNO MARIO,75001,Paris,4.2,,PARIS,3 à 5 salariés,4.5,F1101
MALABAR ARCHITECTES,75001,Paris,2.1,,PARIS,0 salarié,4.6,F1101
STUDIO BOAZ,75001,Paris,6.8,,PARIS,0 salarié,4.0,F1101
SOC ERTIM,75001,Paris,2.3,,PARIS,20 à 49 salariés,4.5,F1101
ATELIER ARCHITECTURE BRENAC,75001,Paris,3.6,,GONZALEZ.. ,20 à 49 salariés,4.6,F1101
40 42,75001,Paris,4.5,,MONTROUGE,1 ou 2 salariés,4.4,F1101
DATA ARCHITECTES,75001,Paris,3.8,,BAGNOLET,0 salarié,4.4,F1101
JOD ARCHITECTURE,75001,Paris,3.6,,PARIS,0 salarié,4.0,F1101
ATELIER ROBERTA,75001,Paris,2.7,,PARIS,0 salarié,4.0,F1101
PROJET BASE,75001,Paris,2.7,,PARIS,0 salarié,4.4,F1101
AGENCE ARCHITETURE LANCTUIT,75001,Paris,9.9,,BOULOGNE,0 salarié,4.4,F1101
AC ET T PAYSAGES,75001,Paris,2.4,,PARIS,0 salarié,4.6,F1101
ANYOJI BELTRANDO,75001,Paris,2.7,,PARIS,0 salarié,3.9,F1101
MAPS ARCHITECTURE,75001,Paris,2.5,,PARIS,0 salarié,4.4,F1101
ATELIERS O,75001,Paris,3.4,,S ARCHITECTES ,0 salarié,4.6,F1101
A.A.U.P.C.,75001,Paris,2.3,,PARIS,10 à 19 salariés,4.7,F1101
SEMEIO ARCHITECTURE,75001,Paris,4.1,,MONTREUIL,10 à 19 salariés,3.9,F1101
CAPLA,75001,Paris,2.9,,PARIS,0 salarié,4.5,F1101
JOHN LAMPROS ARCHITECTE,75001,Paris,3.7,,PARIS,0 salarié,4.5,F1101
SEURA,75001,Paris,2.6,,PARIS,20 à 49 salariés,4.5,F1101
EDMOND DE SAINT LEGER ARCHITECTE,75001,Paris,4.1,,PARIS,1 ou 2 salariés,4.0,F1101
A+ SAMUELDELMAS ARCHITECTES URBANISTES,75001,Paris,3.5,,PARIS,0 salarié,4.6,F1101
RICHEZ ASSOCIES,75001,Paris,1.0,,PARIS,10 à 19 salariés,4.5,F1101
ATELIER DAVID D'ANGERS,75001,Paris,3.1,,PARIS,0 salarié,4.0,F1101
ATELIER PPLV,75001,Paris,5.0,,MONTREUIL,0 salarié,3.8,F1101
FARCOT ET ASSOCIES,75001,Paris,5.6,,PARIS,0 salarié,4.5,F1101
CUT ARCHITECTURES,75001,Paris,0.8,,PARIS,0 salarié,4.6,F1101
BARTHELEMY GRINO ARCHITECTES,75001,Paris,2.3,,PARIS,0 salarié,4.5,F1101
PAB ARCHITECTURE,75001,Paris,2.2,,PARIS,0 salarié,4.4,F1101
EMM,75001,Paris,10.6,,ARCHITECTURES ,0 salarié,4.0,F1101
EPICURIA ARCHITECTES,75001,Paris,6.3,,PARIS,6 à 9 salariés,4.6,F1101
REICHEN & ROBERT & ASSOCIES ARCHIT URBAN,75001,Paris,3.8,,PARIS,0 salarié,4.4,F1101
D.G.M. & ASSOCIES,75001,Paris,8.7,,LEVALLOIS,0 salarié,4.6,F1101
PCA,75001,Paris,1.9,,STREAM ,0 salarié,4.6,F1101
PHARE ARCHITECTURE,75001,Paris,4.2,,GENTILLY,3 à 5 salariés,4.5,F1101
A F C B,75001,Paris,7.8,,ISSY,0 salarié,3.8,F1101
IN&EDIT ARCHITECTURE,75001,Paris,1.6,,PARIS,0 salarié,4.0,F1101
AKPA ARCHITECTES,75001,Paris,1.4,,PARIS,1 ou 2 salariés,4.0,F1101
MAUD CAUBET ARCHITECTES,75001,Paris,1.6,,PARIS,0 salarié,3.8,F1101
AGENCE DE PAYSAGE SEBASTIEN SOSSON,75001,Paris,7.0,,PARIS,3 à 5 salariés,4.4,F1101
BENOIT SCHELSTRAETE ATELIER D'ARCHITECTU,75001,Paris,5.1,,LE,0 salarié,4.2,F1101
SARL D'ARCHITECTURE,75001,Paris,3.8,,PARIS,3 à 5 salariés,4.0,F1101
PLANITEC,75001,Paris,0.4,,PARIS,0 salarié,3.8,F1101
GO ARCHITECTURE DESIGN URBANISME,75001,Paris,8.4,,SAINT,3 à 5 salariés,4.0,F1101
ELISABETH NAUD ET LUC POUX,75001,Paris,2.0,,ARCHITECTES ,0 salarié,4.6,F1101
OLGGA ARCHITECTES,75001,Paris,3.4,,PARIS,1 ou 2 salariés,4.0,F1101
SCP ARCHITECTURE NOEL ET PATRICK BIDOT,75001,Paris,9.6,,NEUILLY,3 à 5 salariés,4.2,F1101
AART INTERNATIONAL,75001,Paris,6.5,,PARIS,0 salarié,4.4,F1101
2BDM,75001,Paris,3.8,,PARIS,0 salarié,3.8,F1101
VICHNIEVSKY CAHUZAC ARCHITECTES,75001,Paris,3.1,,PARIS,0 salarié,4.4,F1101
URBAN CANOPEE,75001,Paris,15.5,,CHAMPS,0 salarié,3.9,F1101
LAND'ACT,75001,Paris,8.1,,LEVALLOIS,0 salarié,4.5,F1101
VULCAIN SERVICES,75001,Paris,9.5,,NEUILLY,0 salarié,4.0,F1101
AGENCE PY,75001,Paris,5.1,,MONTREUIL,3 à 5 salariés,3.6,F1101
ILIMELGO,75001,Paris,3.4,,PARIS,0 salarié,4.0,F1101
ATELIER 4,75001,Paris,17.3,,CROISSY,6 à 9 salariés,3.5,F1101
TERRENEUVE,75001,Paris,3.5,,PARIS,6 à 9 salariés,3.5,F1101
BUREAU D'ETUDES P C A,75001,Paris,8.7,,PARIS,0 salarié,4.6,F1101
